
2025-11-05T21:36:15.603268,GOOG,279.56,286.68,277.88,284.75,19659808,2025-11-05,278.06,6.69,2.4060%
2025-11-05T21:36:15.706647,NVDA,198.69,202.92,194.86,195.21,167005295,2025-11-05,198.69,-3.48,-1.7515%
2025-11-05T21:36:15.892471,IBM,301.0,307.19,299.71,306.69,4645639,2025-11-05,300.85,5.84,1.9412%
2025-11-05T21:36:15.979076,TSLA,452.03,466.3299,440.71,462.07,84934231,2025-11-05,444.26,17.81,4.0089%
2025-11-05T21:36:16.064914,AMZN,248.98,251.0,246.16,250.2,39241821,2025-11-05,249.32,0.88,0.3530%
2025-11-05T21:36:16.273553,META,631.91,642.23,626.5375,635.95,20089775,2025-11-05,627.32,8.63,1.3757%
2025-11-05T21:36:16.458957,ORCL,247.49,252.4,247.03,250.23,11878025,2025-11-05,248.17,2.06,0.8301%
2025-11-05T21:36:16.564053,KO,68.8,68.83,68.175,68.5,12840449,2025-11-05,68.66,-0.16,-0.2330%
2025-11-05T21:45:37.680695,AAPL,268.325,271.486,267.615,270.04,49274846,2025-11-04,269.05,0.99,0.3680%
2025-11-05T21:45:37.830832,MSFT,513.25,514.83,506.575,507.16,22908154,2025-11-05,514.33,-7.17,-1.3940%
2025-11-05T21:45:37.974836,GOOG,279.56,286.68,277.88,284.75,19665140,2025-11-05,278.06,6.69,2.4060%
2025-11-05T21:45:38.122191,NVDA,198.69,202.92,194.86,195.21,167394196,2025-11-05,198.69,-3.48,-1.7515%
2025-11-05T21:45:38.280957,IBM,301.0,307.19,299.71,306.69,4646265,2025-11-05,300.85,5.84,1.9412%
2025-11-05T21:45:38.425058,TSLA,452.03,466.3299,440.71,462.07,84971330,2025-11-05,444.26,17.81,4.0089%
2025-11-05T21:45:38.579247,AMZN,248.98,251.0,246.16,250.2,39249725,2025-11-05,249.32,0.88,0.3530%
2025-11-05T21:45:38.853307,META,631.91,642.23,626.5375,635.95,20102322,2025-11-05,627.32,8.63,1.3757%
2025-11-05T21:45:39.094215,ORCL,247.49,252.4,247.03,250.23,11883975,2025-11-05,248.17,2.06,0.8301%
2025-11-05T21:45:39.403351,KO,68.8,68.83,68.175,68.5,12841022,2025-11-05,68.66,-0.16,-0.2330%
2025-11-05T21:54:58.895257,AAPL,268.59,271.7,266.93,270.14,42607108,2025-11-05,270.04,0.1,0.0370%
2025-11-05T21:54:58.974970,MSFT,513.25,514.83,506.575,507.16,22914618,2025-11-05,514.33,-7.17,-1.3940%
2025-11-05T21:54:59.099965,GOOG,279.56,286.68,277.88,284.75,19668642,2025-11-05,278.06,6.69,2.4060%
2025-11-05T21:54:59.181679,NVDA,198.69,202.92,194.86,195.21,167625345,2025-11-05,198.69,-3.48,-1.7515%
2025-11-05T21:54:59.268833,IBM,301.0,307.19,299.71,306.69,4646365,2025-11-05,300.85,5.84,1.9412%
2025-11-05T21:54:59.357962,TSLA,452.03,466.3299,440.71,462.07,85024261,2025-11-05,444.26,17.81,4.0089%
